data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8974707,800,UGA7834,7834,29-Mar-22,2022,1,Riots,Mob violence,Rioters (Uganda),Students (Uganda),5,Civilians (Uganda),Teachers (Uganda),7,57,Eastern Africa,Uganda,Western,Kazo,Kazo,Kanoni,-0.1166,30.6001,1,URN (Uganda),National,"On 29 March 2022, students from Kanoni Secondary School hurled stones at the teachers who were on duty in Kanoni town (Kazo, Western), after they were told that the school will not participate in the regional sports competitions due to lack of funds. The rioters threw also stones at the administration building and laboratory, breaking down the glass windows. 12 students were arrested. [size=no report]",0,1649088163,UGA
8975022,706,SOM36432,36432,29-Mar-22,2022,1,Strategic developments,Looting/property destruction,Al Shabaab,,2,Civilians (Somalia),,7,27,Eastern Africa,Somalia,Mudug,Hobyo,,Wisil,5.4278,48.1211,2,Undisclosed Source; Radio Risala; Radio Mogadishu; Radio Dalsan; Radio Kulmiye,Local partner-Other,"Property destruction: On 29 March 2022, Al Shabaab militants set ablaze more than one hundred houses in Cadale village 23Km South of Wisil town (Hobyo, Mudug). The militants also forced residents to flee the area causing massive displacement.",0,1649098463,SOM
8975067,231,ETH8315,8315,29-Mar-22,2022,1,Battles,Armed clash,Oromo Ethnic Militia (Ethiopia),,4,Kebele Communal Militia (Ethiopia),Amhara Ethnic Militia (Ethiopia),4,44,Eastern Africa,Ethiopia,Amhara,North Shewa,Minjar Shenkora,Arertu,8.9333,39.4167,2,BBC News,International,"On 29 March 2022, militias from Oromia region attacked local militias (kebele and Amhara) in Amorabet, Minjar Shenkora, North Shewa (Amhara). The attack 'resulted in loss of life and property'. Unknown fatalities in a non-combat zone coded as 3. Location cannot be found, coded to nearby Arertu town.",3,1649098463,ETH
8975082,404,KEN8405,8405,29-Mar-22,2022,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Journalists (Kenya); UDA: United Democratic Alliance,7,37,Eastern Africa,Kenya,Uasin Gishu,Moiben,Kimumu,Eldoret,0.5167,35.2833,1,Daily Nation (Kenya),National,"On 29 March 2022, unidentified militia abducted a blogger (journalist) affiliated to a United Democratic Alliance (UDA) gubernatorial aspirant, from a street in Eldoret (Moiben, Uasin Gishu). The blogger was later released on 30 March 2022.",0,1649098463,KEN
8975084,404,KEN8424,8424,29-Mar-22,2022,1,Strategic developments,Looting/property destruction,Unidentified Communal Militia (Kenya),,4,Civilians (Kenya),,7,47,Eastern Africa,Kenya,Meru,Tigania West,Akithii,Tigania East,0.2,37.7833,1,Daily Nation (Kenya),National,"Looting: On 29 March 2022, unidentified communal militia looted Kiambogo area in Tigania east (Tigania West, Meru), and made away with unknown number of animals. There were no fatalities.",0,1649098463,KEN
8975095,404,KEN8402,8402,29-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Kenya),Labour Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Nairobi,Starehe,Nairobi Central,Nairobi,-1.283,36.817,1,Ghetto Radio,Subnational,"On 29 March 2022, a group of workers demonstrated and marched from Jivanjee gardens and presented a petition at parliament buildings in Nairobi (Starehe, Nairobi). The demonstration was against unstandardized forms of employment and continuous abuse of employment rights by employers. [size=no report]",0,1649098463,KEN
8975105,404,KEN8411,8411,29-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Kenya),Labour Group (Kenya),6,,,0,60,Eastern Africa,Kenya,Kajiado,Kajiado East,Kitengela,Kitengela,-1.4761,36.9614,1,K24,National,"On 29 March 2022, donkey owners demonstrated by carrying carcasses to Kitengela police station (Kajiado East, Kajiado), against the rampant donkey theft. The protestors alleged that the donkey theft was affecting their businesses of supplying water to locals. [size=no report]",0,1649098463,KEN
8975115,454,MAW1031,1031,29-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Malawi),,6,,,0,60,Eastern Africa,Malawi,Southern,Blantyre City,Blantyre City,Blantyre,-15.7833,35,1,Malawi24,National,"On 29 March 2022, Wanderers football fans marched from Lali Lubani Road to the residence of Mighty Wanderers FC Limited's Board secretary in Blantyre (Blantyre City, Southern), demanding the immediate removal of the secretary for gross mismanagement of club affairs. [size=no report]",0,1649098463,MWI
8975124,404,KEN8401,8401,29-Mar-22,2022,1,Riots,Mob violence,Rioters (Kenya),UDA: United Democratic Alliance,5,Civilians (Kenya),ODM: Orange Democratic Movement; Azimio La Umoja Coalition,7,57,Eastern Africa,Kenya,Kiambu,Lari,Lari,Lari,-1.0167,36.6333,2,Opera News (Kenya),National,"On 29 March 2022, supporters of United Democratic Alliance (UDA) party chased away their Member of Parliament (MP), allegedly for supporting the Azimio La Umoja presidential candidate and Orange Democratic Movement party leader, Raila Odinga, in Nyambari, near Lari (Lari, Kiambu). [size=no report]",0,1649098463,KEN
8975155,231,ETH8314,8314,29-Mar-22,2022,1,Battles,Armed clash,Unidentified Armed Group (Ethiopia),,3,Kebele Communal Militia (Ethiopia),Oromo Ethnic Group (Ethiopia),4,34,Eastern Africa,Ethiopia,Oromia,East Shewa,Fentale,Fentale,8.7539,39.8339,2,Reuters,International,"On 29 March 2022, unidentified armed gunmen from Amhara region attacked kebele militia members (from Oromia region, ethnic Oromos) as they passed through Korke, Awera Godana area in Fentale woreda (East Shewa Zone, Oromia region). 26 militiamen were killed and 15 others wounded.",26,1649098463,ETH
8975167,404,KEN8403,8403,29-Mar-22,2022,2,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Nairobi,Dagoretti North,Kabiro,Kawangware,-1.2828,36.7517,1,The Star (Kenya),National,"Around 29 March 2022 (as reported), a mob lynched a man in Kawangware (Dagoretti North, Nairobi). It is alleged that the man was part of 10 man gang that raided a gas cylinder shop and stole ten cooking gas cylinders. Four others were arrested, and the rest managed to escape. [size=no report]",1,1649098463,KEN
8975172,404,KEN8399,8399,29-Mar-22,2022,2,Riots,Mob violence,Rioters (Kenya),Vigilante Group (Kenya),5,Civilians (Kenya),,7,57,Eastern Africa,Kenya,Uasin Gishu,Moiben,Kimumu,Eldoret,0.5167,35.2833,2,TUKO,National,"Around 29 March 2022 (as reported), a mob pulled a man from a car and beat him up, for allegedly assaulting his opponent in a pool game in the Kaburwa neighborhood of Eldoret (Moiben, Uasin Gishu). The man was rescued by the police. [size=no report]",0,1649098463,KEN
9054479,508,MZM2689,2689,29-Mar-22,2022,1,Battles,Armed clash,Islamist Militia (Mozambique),,3,Mueda Communal Militia (Mozambique),,4,34,Eastern Africa,Mozambique,Cabo Delgado,Mueda,Mueda,Nambungali,-11.2692,39.1763,1,Cabo Ligado,Local partner-Other,"On 29 March 2022, Islamist militia clashed with local militia after they attacked the village of Nambungali (Mueda, Cabo Delgado). Islamist militia were pushed back by the local militias, who also captured some weapons. Two local militias were wounded.",0,1649703525,MOZ
9054480,508,MZM2686,2686,29-Mar-22,2022,1,Battles,Armed clash,Nangade Communal Militia (Mozambique),,4,Islamist Militia (Mozambique),,3,34,Eastern Africa,Mozambique,Cabo Delgado,Nangade,Nangade,Nangade,-11.0772,39.6744,2,Cabo Ligado,Local partner-Other,"On 29 March 2022, four local militia, without firearms, clashed with two Islamist militia while patrolling a forest near Nangade (Nangade, Cabo Delgado). Two of the militia escaped and two were beheaded.",2,1649703525,MOZ
9054544,454,MAW1033,1033,29-Mar-22,2022,1,Riots,Mob violence,Rioters (Malawi),Vigilante Group (Malawi),5,Civilians (Malawi),,7,57,Eastern Africa,Malawi,Central,Ntchisi,Malenga,Ndaya,-13.2166,34,1,Malawi24,National,"On 29 March 2022, residents attacked and killed a civilian in Ndaya (Ntchisi, Central). The victim allegedly broke and entered into one of the houses within Ndaya village where he attempted to perform the magic over women. Eleven suspects were arrested. [size=no report]",1,1649703525,MWI
9197546,404,KEN8613,8613,29-Mar-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,3,Civilians (Kenya),Women (Kenya); Police Forces of Kenya (2013-),7,37,Eastern Africa,Kenya,Mombasa,Mvita,Majengo,Mombasa,-4.0547,39.6636,1,Star (Kenya),National,"On 29 March 2022, unidentified armed group attacked and injured a female police officer who was leaving for work in Magongo area of Mombasa (Mvita, Mombasa). The group made away with her uniform, berretta, name tag, ceremonial belt and other personal effects. [women targeted: government officials]",0,1652126674,KEN
9284204,706,SOM36431,36431,29-Mar-22,2022,1,Battles,Armed clash,Al Shabaab,,2,Military Forces of Somalia (2017-2022),,1,12,Eastern Africa,Somalia,Bakool,Xudur,,Hudur,4.1237,43.8915,1,Radio Risala; Undisclosed Source,Local partner-Other,"On 29 March 2022, Al Shabaab militants conducted a probing attack against a government security forces (SNA) base in Hudur town (Xudur, Bakool). There were no casualties. Al Shabaab claimed responsibility.",0,1653348293,SOM
9284205,706,SOM36433,36433,29-Mar-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Civilians (Somalia),Government of Somalia (2017-) Southwest Administration; Military Forces of Somalia (2017-2022),7,27,Eastern Africa,Somalia,Lower Shabelle,Wanla Weyn,,Wanla Weyne,2.6195,44.8936,1,Calamada; Caasimada; Hiiraan (Somalia); Undisclosed Source; Radio Dalsan; Goobjoob; Radio Kulmiye; Somali Memo; Shabelle Media Network; Radio Risala,Local partner-Other,"On 29 March 2022, an IED by Al Shabaab militants exploded at the residential house of the deputy security commissioner at the Waberi village neighborhood in Wanla Weyne town (Wanla Weyne, Lower Shabelle). Two people, including his son and a security detail (assumed military forces) were killed, while another three including himself were injured by the blast. Al Shabaab claimed responsibility.",2,1653348293,SOM
9341978,638,REU217,217,29-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Reunion),FO Transports 974; Labour Group (Reunion),6,,,0,60,Eastern Africa,Reunion,Saint Pierre,Saint Pierre,,Saint Pierre,-21.3393,55.4781,1,Clicanoo,National,"On 29 March 2022, a hundred transport workers organized by FO Transports 974 protested in Saint Pierre (Saint Pierre, Saint Pierre) to demand a salary increase. [size=100]",0,1653947722,REU
8974476,800,UGA7833,7833,28-Mar-22,2022,1,Riots,Mob violence,Rioters (Uganda),Students (Uganda),5,Civilians (Uganda),Students (Uganda),7,57,Eastern Africa,Uganda,Northern,Koboko,Koboko,Koboko,3.4139,30.9597,1,Chimp Reports,National,"On 28 March 2022, students from Nyagilia Secondary School and Koboko Parents Secondary School demonstrated, began strikes, and invaded Koboko Public Secondary School in Koboko (Koboko, Northern), leading to massive destruction of property and injuries to several other students. [size=no report]",0,1649088163,UGA
8974977,404,KEN8394,8394,28-Mar-22,2022,1,Riots,Violent demonstration,Rioters (Kenya),,5,Civilians (Kenya),ODM: Orange Democratic Movement; Women (Kenya),7,57,Eastern Africa,Kenya,Nairobi,Westlands,Parklands,Westlands,-1.2682,36.8091,1,The Star (Kenya); Kenyans.co,National,"On 28 March 2022, a group of demonstrators, blocked and pelted stones at the convoy of current Nairobi women representative and aspirant of the ODM party, during her campaign in Deep Sea area of Westlands (Westlands, Nairobi). She managed to leave the scene unhurt, but keys for one of her campaign cars went missing and a windscreen was shuttered. [size=no report]",0,1649098462,KEN
8974988,454,MAW1030,1030,28-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Malawi),AFORD: Alliance for Democracy,6,,,0,60,Eastern Africa,Malawi,Central,Lilongwe City,Lilongwe City,Lilongwe,-13.9833,33.7833,1,Face of Malawi; Malawi24,National,"On 28 March 2022, residents from Rumphi and Chitipa and members of AFORD, wearing sack cloths and carrying placards, marched to Parliament Building in Lilongwe (Lilongwe City, Central), against the delay by the Tonse Alliance government to rehabilitate the Rumphi Nyika via Nthalire Chitipa road. [size=no report]",0,1649098462,MWI
8974992,480,MUS222,222,28-Mar-22,2022,1,Protests,Peaceful protest,Protesters (Mauritius),LPM: Linion Pep Morisien,6,,,0,60,Eastern Africa,Mauritius,Port Louis,,,Port Louis,-20.1619,57.4988,1,Le Mauricien; L'Express (Mauritius); Zinfos Moris; People's Press; Top Fm,National,"On 28 March 2022, members of LPM gathered in demonstration against the high cost of living, denouncing recent price increases, and against the mismanagement of the government in Port Louis (Port Louis). [size=no report]",0,1649098462,MUS
8975065,706,SOM36426,36426,28-Mar-22,2022,1,Battles,Armed clash,AMISOM: African Union Mission in Somalia (2007-) (Burundi),,8,AMISOM: African Union Mission in Somalia (2007-) (Burundi),,8,88,Eastern Africa,Somalia,Middle Shabelle,Balcad,,Balcad,2.39,45.3833,2,Al Furqaan,National,"On 28 March 2022, two groups of AMISOM BNDF forces clashed in Haanta-Sheekh village near Balcad town (Balcad, Middle Shabelle). Three soldiers were killed. The motive of the clash is unknown.",3,1649098463,SOM
8975085,404,KEN8398,8398,28-Mar-22,2022,2,Protests,Peaceful protest,Protesters (Kenya),Taxi Drivers (Kenya),6,,,0,60,Eastern Africa,Kenya,Turkana,Turkana West,Kakuma,Kakuma,3.717,34.867,1,Daily Nation (Kenya),National,"Around 28 March 2022 (as reported), boda boda taxi operators staged a protest in Kakuma (Turkana West, Turkana) against fuel prices. [size=no report]",0,1649098463,KEN
8975110,404,KEN8392,8392,28-Mar-22,2022,1,Riots,Violent demonstration,Rioters (Kenya),Labour Group (Kenya),5,Police Forces of Kenya (2013-),,1,15,Eastern Africa,Kenya,Nairobi,Makadara,Viwandani,Nairobi Industrial Area,-1.3062,36.8614,1,Kenyans.co,National,"On 28 March 2022, a group of workers (from a local company), pelted cars with stones on Likoni road, within Nairobi Industrial Area (Makadara, Nairobi) in demonstration against plans to retrench over 600 workers after the court approved the company's redundancy plan. Police used teargas to disperse the group. [size=no report]",0,1649098463,KEN
8975145,706,SOM36425,36425,28-Mar-22,2022,1,Battles,Armed clash,Al Shabaab,,2,AMISOM: African Union Mission in Somalia (2007-) (Kenya),,8,28,Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Koday,-1.0351,41.9748,1,Radio Risala,National,"On 28 March 2022, Al Shabaab militants attacked the AMISOM KDF base in Koday village (Badhaadhe, Lower Juba). There were no casualties. Al Shabaab claimed responsibility.",0,1649098463,SOM
8975154,231,ETH8313,8313,28-Mar-22,2022,1,Battles,Armed clash,Police Forces of Ethiopia (2018-) Afar Special Forces,Kebele Communal Militia (Ethiopia),1,TPLF: Tigray People's Liberation Front,,3,13,Eastern Africa,Ethiopia,Afar,Kilbati-Zone 2,Afdera,Erebti,13.25,40.3333,1,Reuters,International,"On 28 March 2022, Afar region special forces and associated kebele militias clashed against TPLF forces in Erebti (Kilbati-Zone 2) area. Casualties unknown.",0,1649098463,ETH
8975156,706,SOM36430,36430,28-Mar-22,2022,1,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,2,Military Forces of Ethiopia (2018-),,8,28,Eastern Africa,Somalia,Bay,Diinsoor,,Diinsoor,2.4074,42.9766,1,Somali Memo,National,"On 28 March 2022, Al Shabaab militants targeted the Ethiopian security forces base in Diinsoor town (Diinsoor, Bay) with an explosion. There were no casualties. Al Shabaab claimed responsibility.",0,1649098463,SOM
8975165,404,KEN8407,8407,28-Mar-22,2022,1,Strategic developments,Disrupted weapons use,Police Forces of Kenya (2013-),,1,Al Shabaab,,2,12,Eastern Africa,Kenya,Mandera,Mandera South,Elwak North,El Wak,2.8094,40.9358,2,The Star (Kenya),National,"Defusal: On 28 March 2022, police successfully defused an IED, allegedly placed by suspected Al Shabaab militants (targeting government vehicles) in Gherille, near El Wak (Mandera south, Mandera).",0,1649098463,KEN
8975204,706,SOM36428,36428,28-Mar-22,2022,1,Violence against civilians,Attack,Unidentified Armed Group (Somalia),,3,Civilians (Somalia),Students (Somalia); Women (Somalia),7,37,Eastern Africa,Somalia,Banadir,Banadir,,Mogadishu - Shibis,2.0476,45.35,1,Undisclosed Source,Local partner-Other,"On 28 March 2022, unknown gunmen shot and killed a civilian female student who was travelling in a Tuk-tuk at the Manabolyo Junction in Mogadishu - Shibis (Banadir). The shooting came after the perpetrators riding motorbike met a traffic jam at the junction and tried to disperse the jam using gunfire.",1,1649098463,SOM
